一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级账号粉丝数;信任度指数3;一级评论总点赞数;信任度指数4;信任度值;归一化信任度值
解放生产力消灭消费需求;笑哭有道理啊笑哭;0.8532333366877105
-----;------;------;0.7111349682034305;0.44392134194528854;-0.9783485944615724;1.422269936406861;0.2888650317965695;77;3.162838536681944e-05;0;0.0;0.35000316283853666;0.0
好听;哦呼后面电音违和感没有？;0.40655307337434876
-----;------;------;0.0;0.40655307337434876;;0;1.0;237;9.734970560956114e-05;2;0.0026246719160104987;0.35053466935376304;0.0026246719160104987
怎么打不开;可以打开的OK;-0.7115326184564335
-----;------;------;0.0;;-0.7115326184564335;0;1.0;13;5.339857269722762e-06;0;0.0;0.35000053398572695;0.0
啥软件？;网站打开的我忘了要找找;-0.9181430192483964
啥软件？;简介里面有dogedoge;0.1490989484574461
-----;------;------;0.5336209838529212;0.1490989484574461;-0.9181430192483964;1.0672419677058425;0.4663790161470788;67;2.7520802851648086e-05;0;0.0;0.35000275208028514;0.0
这个是用什么ai软件做的？;小嗨音乐创作助手星星眼;0.6401301881158394
-----;------;------;0.0;0.6401301881158394;;0;1.0;48;1.9716396072822508e-05;0;0.0;0.3500019716396073;0.0
问一下大大可以手机使用吗？;不晓得哦，试试看呗;-0.36707366133705355
-----;------;------;0.0;;-0.36707366133705355;0;1.0;33;1.3555022300065475e-05;0;0.0;0.35000135550223;0.0
太酷了，我们是不是以后都要失业了;来，一起退休tvdoge;0.4595907810649391
太酷了，我们是不是以后都要失业了;很早就有人提出，未来社会，有工作就是有地位的象征;0.9955316073918059
太酷了，我们是不是以后都要失业了;你放心，等到那时候基本不干活也有饭吃吃瓜;-0.5046177969425776
太酷了，我们是不是以后都要失业了;以后没点本事都没饭吃了;-0.9649314443952739
太酷了，我们是不是以后都要失业了;回复9972040早安，有地位的打工人;0.5352667044433561
太酷了，我们是不是以后都要失业了;那就要看你现在怎么做了;0.33759406386868385
太酷了，我们是不是以后都要失业了;那不挺好嘛;0.43603368015606936
太酷了，我们是不是以后都要失业了;怪不得好多大佬说，编曲没前途，编曲毁人生热词系列知识增加连这都能被ai取代;0.9303724606007497
太酷了，我们是不是以后都要失业了;回复9972040没工作的会不会饿死了;-0.9640790993883406
太酷了，我们是不是以后都要失业了;回复褪墨新始觉得那些真正大师的交响乐还是不能被替代，AI真的能做出莫扎特、巴赫、贝多芬、德彪西、久石让他们的那种完整的乐章吗？必须有哲理，有故事情节，有各种层次的情感升华，前后照映。电影配乐其实也做不了那么细腻，要求不高的商业剧可以使用AI。只能说AI现在创造的音乐，可能许多大众是听不出来高下好坏，只能说曲调迎不迎合自己的欣赏习惯。只有顶一流的作曲家和大师，才能根据作曲的各种美学构成、精神感染力分辨出作曲的优劣。只可惜多半大众不买账他们的分辨，所以也是无奈了笑哭;0.999999999971092
太酷了，我们是不是以后都要失业了;22年，画画的失业了笑哭;0.8429570779629993
太酷了，我们是不是以后都要失业了;回复粒球球高等的音乐从来都不仅仅是音乐而已;-0.4789607660198796
-----;------;------;0.7152827624892765;0.999999999971092;-0.9649314443952739;1.964931444366366;0.017534277816817045;1;4.107582515171356e-07;68;0.08923884514435695;0.27433377421182925;0.08923884514435695
emmm经常听纯音乐，感觉像模像样，但是缺东西;缺一个共鸣，一个灵魂;0.6150410296783273
emmm经常听纯音乐，感觉像模像样，但是缺东西;ai作曲基本和ai搞哲学一样可笑。谁敢说作者经历性格文化和主张有固定的映射关系？主张和音乐题材有固定的映射关系，题材和结构手法有固定的映射关系？没有这三点就不能谈逻辑。我还不知道人类能造出不依赖逻辑工作的自动化机械。;-0.6833989428805878
emmm经常听纯音乐，感觉像模像样，但是缺东西;回复雨霁斜阳对，这些复制不来，这也是为什么很多创作工作无法被取代一样;0.9709275520458642
emmm经常听纯音乐，感觉像模像样，但是缺东西;回复精速双A的天宇游龍回复精速双A的天宇游龍应该说只要是没有被人类充分认知但又被人类利用的现象。都不可能被机器模仿，哪怕是科学。随便举个例子，基础科学研究的对象和方向也不是靠逻辑可以得到。;0.872097015385461
emmm经常听纯音乐，感觉像模像样，但是缺东西;哈哈哈是的呢;0.7368421052631582
emmm经常听纯音乐，感觉像模像样，但是缺东西;回复雨霁斜阳但是，ai写的曲子却有可能产生商业价值，如果一个娱乐公司打造一个明星，那么以后就大可利用计算机把握大部分人的喜好，按那些个模子给他的明星艺人搞歌，然后把歌推火，然后他就能赚，这样可能省了好多人力了。别说ai作曲有没有灵魂什么的，就现在大部分人的听歌标准，谁会管那么多，我周围很多人听歌都是些抖音神曲，他也就是听个热闹，根本不管这歌是怎么写出来的，怎么作的曲编的曲，这歌背后有什么深意等等，很多口水和旋律简单内容几乎千篇一律的歌现在不照样“火”。当然这个只是我自己的猜测不一定对，我只是突然想到这个东西觉得很有危机感;0.9999999812066382
emmm经常听纯音乐，感觉像模像样，但是缺东西;我也觉得缺点什么直接当成品一般不过倒是可用来写曲子的时候找找灵感;-0.8928519158575332
emmm经常听纯音乐，感觉像模像样，但是缺东西;回复Sky天陌黎瞎扯淡什么灵魂，现在国产那些口水歌哪个不是播放量几亿，但是哪个不是裁缝出来的;-0.496778509559634
-----;------;------;0.7560321448596721;0.9999999812066382;-0.8928519158575332;1.8928518970641715;0.053574051467914274;4072;0.0016726076001777762;64;0.08398950131233596;0.30032732973714016;0.08398950131233596
为什么我觉得这曲子有的地方不太协调呢，感觉很生硬，但又说不出来是哪妙啊;缝合怪呲牙;-0.5103278215881548
为什么我觉得这曲子有的地方不太协调呢，感觉很生硬，但又说不出来是哪妙啊;缺少一个主题，缺少一个内涵;-0.08815436937283772
为什么我觉得这曲子有的地方不太协调呢，感觉很生硬，但又说不出来是哪妙啊;嗯，很生硬，这方面还不够成熟，和声连接，力度，音色方面都还不够好。一听就是个业余写的，哈哈哈哈。;0.8029405143174577
为什么我觉得这曲子有的地方不太协调呢，感觉很生硬，但又说不出来是哪妙啊;因为ai是为了作曲而作曲，没有情感表达，没有个人风格;0.9133506275792016
为什么我觉得这曲子有的地方不太协调呢，感觉很生硬，但又说不出来是哪妙啊;我也觉得tvdoge;0.0
为什么我觉得这曲子有的地方不太协调呢，感觉很生硬，但又说不出来是哪妙啊;很散乱;-0.36631336784683954
-----;------;------;0.5457700571447085;0.9133506275792016;-0.5103278215881548;1.4236784491673564;0.2881607754163218;524;0.00021523732379497904;46;0.06036745406824147;0.30397080594238834;0.06036745406824147
大概generate了10几个，挑了一个最满意的做了小剪辑传上来啦使用的是AI作曲平台AIVA，是世界上第一个被交响乐组织认可的人工智能作曲家那么人工智能到底能不能创作？作为知识浅薄的计算机专业学生，这我觉得还是要看人们怎么定义，AI目前能做的也是通过deeplearning深度学习来了解过往受欢迎的音乐，拼拼凑凑重新写出来的歌曲。如果只有灵感而发才算创作的话，也许AI目前还是不能创作滴不说了，up主决定先退休一会儿。。。哈哈哈;生怕我们不看简介doge;0.8159504516686544
大概generate了10几个，挑了一个最满意的做了小剪辑传上来啦使用的是AI作曲平台AIVA，是世界上第一个被交响乐组织认可的人工智能作曲家那么人工智能到底能不能创作？作为知识浅薄的计算机专业学生，这我觉得还是要看人们怎么定义，AI目前能做的也是通过deeplearning深度学习来了解过往受欢迎的音乐，拼拼凑凑重新写出来的歌曲。如果只有灵感而发才算创作的话，也许AI目前还是不能创作滴不说了，up主决定先退休一会儿。。。哈哈哈;是生成对抗网络？;-0.5192448137498489
大概generate了10几个，挑了一个最满意的做了小剪辑传上来啦使用的是AI作曲平台AIVA，是世界上第一个被交响乐组织认可的人工智能作曲家那么人工智能到底能不能创作？作为知识浅薄的计算机专业学生，这我觉得还是要看人们怎么定义，AI目前能做的也是通过deeplearning深度学习来了解过往受欢迎的音乐，拼拼凑凑重新写出来的歌曲。如果只有灵感而发才算创作的话，也许AI目前还是不能创作滴不说了，up主决定先退休一会儿。。。哈哈哈;回复我猜你猜不猜我不哈哈哈哈;0.23450011055341502
大概generate了10几个，挑了一个最满意的做了小剪辑传上来啦使用的是AI作曲平台AIVA，是世界上第一个被交响乐组织认可的人工智能作曲家那么人工智能到底能不能创作？作为知识浅薄的计算机专业学生，这我觉得还是要看人们怎么定义，AI目前能做的也是通过deeplearning深度学习来了解过往受欢迎的音乐，拼拼凑凑重新写出来的歌曲。如果只有灵感而发才算创作的话，也许AI目前还是不能创作滴不说了，up主决定先退休一会儿。。。哈哈哈;回复叶夕源doge;-0.7026552849755934
-----;------;------;0.6076093176635557;0.8159504516686544;-0.7026552849755934;1.5186057366442478;0.2406971316778761;7240;0.002973889740984062;33;0.04330708661417323;0.3058660635664342;0.04330708661417323
这不就是高级缝合怪嘛妙啊所以听起来贼怪;哈哈哈是有点;0.7368421052631582
-----;------;------;0.0;0.7368421052631582;;0;1.0;33;1.3555022300065475e-05;17;0.02230971128608924;0.35446329775944785;0.02230971128608924
达到了那种流水线输出的二三流水平了。但和一流与顶级的配乐相比差了点灵性。;是的呢;0.052465563615616606
-----;------;------;0.0;0.052465563615616606;;0;1.0;24;9.858198036411254e-06;16;0.02099737532808399;0.3542004608854204;0.02099737532808399
然而创作动机是一串冰冷的代码;热情冰冷，色情，你想要的各种情感只不过是数学公式;0.9937738848106676
然而创作动机是一串冰冷的代码;哈哈哈哈哈哈没错了;0.9151495526303977
-----;------;------;0.03931216609013499;0.9937738848106676;;0;1.0;45;1.84841213182711e-05;19;0.024934383202099737;0.368747983184099;0.024934383202099737
来部科幻片吧，大师，配乐找你;找AI哈哈;-0.39493272404336577
-----;------;------;0.0;;-0.39493272404336577;0;1.0;1;4.107582515171356e-07;9;0.011811023622047244;0.35236224580023456;0.011811023622047244
感觉像科幻大片的配乐;嗯嗯呢;0.052465563615616606
-----;------;------;0.0;0.052465563615616606;;0;1.0;9;3.6968242636542202e-06;7;0.009186351706036745;0.35183764002363366;0.009186351706036745
这个水平要高于二三线制作人了;不论他节奏和段落怎么样，他的和声，调式不是很简单;0.3790143477501333
-----;------;------;0.0;0.3790143477501333;;0;1.0;4;1.6430330060685424e-06;2;0.0026246719160104987;0.3505250986865027;0.0026246719160104987
我有时候听交响，感觉这曲子好听确实好听，但是总有一种说不出来的一种感觉，非常别扭;可能没有流畅的情绪表达，也没办法让人产生共鸣，可能是还不够成熟吧。;0.9872383536118254
-----;------;------;0.0;0.9872383536118254;;0;1.0;0;0.0;2;0.0026246719160104987;0.3505249343832021;0.0026246719160104987
是怎么创作的呢我也想去试试嘻嘻;就在网易云音乐人的后台页面里，有一个AI作曲，可以免费体验的;0.1434510538799243
-----;------;------;0.0;0.1434510538799243;;0;1.0;75;3.080686886378517e-05;1;0.0013123359580052493;0.3502655478784874;0.0013123359580052493
打工人，打工魂;哈哈哈;0.7368421052631582
-----;------;------;0.0;0.7368421052631582;;0;1.0;20;8.215165030342712e-06;2;0.0026246719160104987;0.35052575589970514;0.0026246719160104987
能帮忙写作业吗？妙啊;能吧？;0.052465563615616606
能帮忙写作业吗？妙啊;估计不远了tvdoge;0.19749167246000643
-----;------;------;0.07251305442219491;0.19749167246000643;;0;1.0;9;3.6968242636542202e-06;4;0.005249343832020997;0.3764298074965987;0.005249343832020997
我觉得还是没有情感呲牙不如人写的有感情。;我也觉得呢嘿嘿;0.2881355932203393
-----;------;------;0.0;0.2881355932203393;;0;1.0;6;2.4645495091028135e-06;5;0.006561679790026247;0.3513125824129561;0.006561679790026247
这肯定还是从现有作品里刮搜出来的啊。能算原创吗？不过是机器音乐裁缝而已。;单个小节重合不算抄袭，因为有人用电脑把所有（好像是只算一百多个键）的小节列出来了，AI拼凑也是一个小节一个小节拼的吧吃瓜吃瓜吃瓜;-0.9990316819386238
这肯定还是从现有作品里刮搜出来的啊。能算原创吗？不过是机器音乐裁缝而已。;并不是，如果这样说，说明你还没有懂什么是神经网络，真这么简单，就不会引起那么多人的兴趣了，神经网络最牛的在于，机器可能自己训练，给大量的样本，它会抓取共性，也就是模式，然后再创作，其实和人类学习过程类似，高考大家做题就是为了见识各种题型以及解体过程，多刷题，从而意识到解题的模式，看到什么题立马就知道怎么解，而创作就是要重新创造，跳出固有模式，但是能借鉴的还是会借鉴，机器也是根据样本训练出一个卷积核，实际上也是提取现有的曲子模型，之后再在这个框架中重新创作，可能是模仿也可能会引用别人的调子，也会产生新的，和人类异曲同工，其实人类很多认为是艺术的东西，也是可以完全数学化的，无非是多加几个变量的问题，最终只要变量能根据主题随之变化，得到主题的最优解，这就是所谓灵感来了，只是这个过程在人类脑子中比较难做到，机器学习目前其实还很落后，可能是我们出生太早了，毕竟现代化才100多年，第三次科技革命才几十年，如果我们再晚个百来年出生，可能机器超过人类了;1.0
这肯定还是从现有作品里刮搜出来的啊。能算原创吗？不过是机器音乐裁缝而已。;回复卢森涛这是生成式对抗网络吧;-0.6765646113591886
这肯定还是从现有作品里刮搜出来的啊。能算原创吗？不过是机器音乐裁缝而已。;回复划痕海归我说的这个部是GAN，但是这个视频的音乐，应该是gan之类的做的，当然未必是用gan做的，毕竟gan只是其中一小分类，gan的关键在于机器自我对抗训练，左右手自己下棋;0.9989138832549802
-----;------;------;0.9256753419836705;1.0;-0.9990316819386238;1.9990316819386238;0.00048415903068810273;12961;0.005323837697913595;5;0.006561679790026247;0.3260005450828221;0.006561679790026247
泠鸢yousa打call;惊喜;0.8000000000000003
-----;------;------;0.0;0.8000000000000003;;0;1.0;9;3.6968242636542202e-06;1;0.0013123359580052493;0.3502628368740274;0.0013123359580052493
打call;谢谢打call;-0.20073452129134584
-----;------;------;0.0;;-0.20073452129134584;0;1.0;2009;0.0008252133272979254;2;0.0026246719160104987;0.3506074557159319;0.0026246719160104987
换风格了从中国风到国际线曲子很大气啊喜欢喜欢喜欢;嘿嘿惊喜;0.8723025817189016
-----;------;------;0.0;0.8723025817189016;;0;1.0;0;0.0;4;0.005249343832020997;0.3510498687664042;0.005249343832020997
哇超赞爱了爱了就像看大片的前奏;谢谢打call;-0.20073452129134584
-----;------;------;0.0;;-0.20073452129134584;0;1.0;1;4.107582515171356e-07;2;0.0026246719160104987;0.3505249754590272;0.0026246719160104987
哇好棒;哇谢谢打call;-0.20073452129134584
-----;------;------;0.0;;-0.20073452129134584;0;1.0;19;7.804406778825576e-06;2;0.0026246719160104987;0.35052571482387995;0.0026246719160104987
感觉没那味;是还差了点儿;-0.7107445179189176
-----;------;------;0.0;;-0.7107445179189176;0;1.0;25;1.026895628792839e-05;2;0.0026246719160104987;0.3505259612788309;0.0026246719160104987
底部的弦乐铜管合奏是向上的明快的，但是小提琴就有点惊悚的感觉;是的非常惊悚;0.7999999999999998
-----;------;------;0.0;0.7999999999999998;;0;1.0;116;4.764795717598773e-05;2;0.0026246719160104987;0.3505296991789197;0.0026246719160104987
贝多芬活在现在是否就要失业了哈哈;哈哈哈;0.7368421052631582
贝多芬活在现在是否就要失业了哈哈;活在现在，不会失业。;0.04122851640576708
贝多芬活在现在是否就要失业了哈哈;没事，李斯特能让ai系统暴毙doge;-0.8674851072302863
-----;------;------;0.6568869782315686;0.7368421052631582;-0.8674851072302863;1.6043272124934445;0.19783639375327777;3;1.2322747545514067e-06;3;0.003937007874015748;0.29994070499697484;0.003937007874015748
牛皮有感觉了;哈哈哈;0.7368421052631582
-----;------;------;0.0;0.7368421052631582;;0;1.0;0;0.0;2;0.0026246719160104987;0.3505249343832021;0.0026246719160104987
有点乱;嗯嗯，还是有待提高;-0.32765223504478436
-----;------;------;0.0;;-0.32765223504478436;0;1.0;30;1.2322747545514068e-05;1;0.0013123359580052493;0.3502636994663556;0.0013123359580052493
这是学习了各个音乐会的相似片段然后把音调差不多的接在一起吧;是的差不多就是这样;0.012500000000000178
-----;------;------;0.0;0.012500000000000178;;0;1.0;12;4.929099018205627e-06;1;0.0013123359580052493;0.3502629601015029;0.0013123359580052493
不是很连贯;嗯嗯有待提高;-0.32765223504478436
-----;------;------;0.0;;-0.32765223504478436;0;1.0;10;4.107582515171356e-06;1;0.0013123359580052493;0.35026287794985256;0.0013123359580052493
没有灵魂;嗯嗯;0.052465563615616606
-----;------;------;0.0;0.052465563615616606;;0;1.0;12;4.929099018205627e-06;1;0.0013123359580052493;0.3502629601015029;0.0013123359580052493
一些人利用技术剽窃了人类智慧来砸人类的饭碗，这就是AI;哈哈哈哈;0.7368421052631582
-----;------;------;0.0;0.7368421052631582;;0;1.0;15;6.161373772757034e-06;3;0.003937007874015748;0.35078801771218043;0.003937007874015748
艺术这东西机器人怎么可能替代的了。除非等机器人有感情了就可以了;嗯嗯;0.052465563615616606
-----;------;------;0.0;0.052465563615616606;;0;1.0;2;8.215165030342712e-07;3;0.003937007874015748;0.35078748372645346;0.003937007874015748
还是缺少灵魂。。。;嗯嗯;0.052465563615616606
-----;------;------;0.0;0.052465563615616606;;0;1.0;24;9.858198036411254e-06;1;0.0013123359580052493;0.35026345301140466;0.0013123359580052493
慷慨激昂的乐曲让人心潮澎湃，AI都可以了，真;tv微笑tv微笑tv微笑;0.9002639175794038
-----;------;------;0.0;0.9002639175794038;;0;1.0;0;0.0;3;0.003937007874015748;0.35078740157480315;0.003937007874015748
能发下这个人工智能作曲平台的网址么？;叫AIVA，不过可能要钱，我是通过网易云平台给音乐人免费试用的弄的捂眼;-0.9249778049982431
能发下这个人工智能作曲平台的网址么？;回复叶夕源歪嘴歪嘴鸡腿;-0.9693671943730833
-----;------;------;0.02219469468742008;;-0.9693671943730833;0;1.0;970;0.00039843550397162153;1;0.0013123359580052493;0.35807045388259523;0.0013123359580052493
请教一下up，看到你在简介里写的ai是“拼拼凑凑”写出来的曲子，想知道你是了解ai作曲原理之后这样讲的，还是只是听到曲子直观的感受呢Cat2IsLiquid;直观感受;0.9297136104794452
请教一下up，看到你在简介里写的ai是“拼拼凑凑”写出来的曲子，想知道你是了解ai作曲原理之后这样讲的，还是只是听到曲子直观的感受呢Cat2IsLiquid;回复叶夕源好滴;-0.4861709151413385
-----;------;------;0.7079422628103919;0.9297136104794452;-0.4861709151413385;1.4158845256207837;0.29205773718960815;4;1.6430330060685424e-06;0;0.0;0.3500001643033006;0.0
这个分法让我想起了jukedeck和AIVA;好像就是网易跟AIVA合作的噢;-0.02162860625785501
-----;------;------;0.0;;-0.02162860625785501;0;1.0;162;6.654283674577597e-05;1;0.0013123359580052493;0.3502691214752756;0.0013123359580052493
就感觉还蛮低级的小电视思索;试完之后非常失望翻白眼;-0.60504980920153
-----;------;------;0.0;;-0.60504980920153;0;1.0;1682;0.0006908953790518221;0;0.0;0.35006908953790516;0.0
沙发，火了的话，我怕是要被撅（悲）;好那我来觉你罢;0.8442733055293188
沙发，火了的话，我怕是要被撅（悲）;回复稀神探女罢脱单doge;0.4028169840580853
-----;------;------;0.22072816073561674;0.8442733055293188;;0;1.0;69;2.8342319354682358e-05;16;0.02099737532808399;0.4314571655550181;0.02099737532808399
像东方角色曲呢;双厨狂喜脱单doge;0.13148659239262472
-----;------;------;0.0;0.13148659239262472;;0;1.0;53;2.1770187330408188e-05;6;0.007874015748031496;0.3515769801683393;0.007874015748031496
车万除我人均佬，讲道理肖邦确实好听小电视赞;蛆音娘吃瓜群众;-0.5481177320118988
-----;------;------;0.0;;-0.5481177320118988;0;1.0;8;3.286066012137085e-06;51;0.06692913385826772;0.36338615537825475;0.06692913385826772
说实在这个限流真的np。;为什么会限流？;0.0
说实在这个限流真的np。;回复灯笼武士因为东方不太能带来流量，b站商业化总要其他的吧。你看现在生活区这么火。小电视发愁;0.014711537724231283
说实在这个限流真的np。;回复艾德露卡尔特哪有这么多歪理。。。压根没有限流;-0.9226692835778354
说实在这个限流真的np。;回复艾德露卡尔特玩梗也别太过，带坏新人;-0.9694023650362831
说实在这个限流真的np。;回复帅气的老雨啊这，这都快6个月了呀，当时的确限流了呀。;-0.6453049075998212
说实在这个限流真的np。;回复帅气的老雨现在东方倒是有回升趋势，但当时播放量相较其他up发的真的很少。你这时空警察让我有点难受。;-0.1429030718888209
说实在这个限流真的np。;回复艾德露卡尔特压根就没有，本就是东方人少了点;-0.9443299315284981
说实在这个限流真的np。;回复艾德露卡尔特不是人少，反正限流这个事本来就是某些人自我安慰或者是玩个梗;-0.9284066727778866
说实在这个限流真的np。;回复艾德露卡尔特你哪里看出我警察了，警察眼里都是警察？;-0.7199682701630521
说实在这个限流真的np。;回复帅气的老雨对不起，是我错了，是我在自我安慰，没有限流。如果非要拿6个月前的事情说是我觉得没必要。现在我肯定不会说什么限流东方但至少当时这个up是。OK;-0.7551828884662719
说实在这个限流真的np。;回复艾德露卡尔特真是有人让人火大（;-0.7119164185390665
-----;------;------;0.36499296392623043;0.014711537724231283;-0.9694023650362831;0.9841139027605144;0.5079430486197428;10;4.107582515171356e-06;35;0.045931758530183726;0.3147143668553789;0.045931758530183726
这个zun好帅啊;吴ZUN;0.711897677457126
-----;------;------;0.0;0.711897677457126;;0;1.0;0;0.0;30;0.03937007874015748;0.35787401574803146;0.03937007874015748
怎么说呢，AI们真是越来越轻车熟路了呀偷笑;滑稽下次试试请巴赫出山;0.39311928037991106
怎么说呢，AI们真是越来越轻车熟路了呀偷笑;回复大谷的游戏创作小屋要不要试试让AI做LeaF风格的歌？再出一个儿童鞋垫滑稽;0.993087653345422
怎么说呢，AI们真是越来越轻车熟路了呀偷笑;回复黑月Kuromoon精污别;-0.5323313102774243
-----;------;------;0.6274572901699802;0.993087653345422;-0.5323313102774243;1.5254189636228463;0.23729051818857683;89;3.655748438502507e-05;24;0.031496062992125984;0.30896460127235864;0.031496062992125984
abletonlive做了一个更厉害的AI还会编曲;是哪个呢？我研究研究;0.8878245826974593
abletonlive做了一个更厉害的AI还会编曲;回复大谷的游戏创作小屋有种东西叫百度没有的话还有谷歌;0.9150855599804277
abletonlive做了一个更厉害的AI还会编曲;回复鸽子狗旺有道理。。。我搜搜去;-0.9089471465956145
abletonlive做了一个更厉害的AI还会编曲;回复大谷的游戏创作小屋搜出来了吗？;0.8226708457160481
-----;------;------;0.7732849362816178;0.9150855599804277;-0.9089471465956145;1.8240327065760422;0.08798364671197889;117;4.805871542750486e-05;13;0.01706036745406824;0.3048608834101152;0.01706036745406824
不看了，感觉自己是个废人系列笑哭;支持其实学起来不难啦害羞馒馒来;0.25989749348624414
不看了，感觉自己是个废人系列笑哭;回复大谷的游戏创作小屋音乐恐怕真的是要天赋呆;0.9896330788189511
-----;------;------;0.3648677926663535;0.9896330788189511;;0;1.0;267;0.00010967245315507521;5;0.006561679790026247;0.47902703063654445;0.006561679790026247
我叒来了。;我去，悠啦，实在是来晚了;-0.925442045341444
我叒来了。;回复hunimihouse我去，胡麻;-0.9255635998311846
-----;------;------;6.077724487030256e-05;;-0.9255635998311846;0;1.0;37;1.5198055306134017e-05;1;0.0013123359580052493;0.35028525903283625;0.0013123359580052493
用的是什么软件，操作适不适合入门，可以的话我看一下能不能下载;FLStudio水果机，电音类很好上手的软件;0.867133900043793
用的是什么软件，操作适不适合入门，可以的话我看一下能不能下载;回复大谷的游戏创作小屋在哪里下呀UP用毛爷爷买还是其他的;0.9007470676206146
用的是什么软件，操作适不适合入门，可以的话我看一下能不能下载;回复阿尔法1222华军软件园;-0.17028693473466716
-----;------;------;0.49715699148795134;0.9007470676206146;-0.17028693473466716;1.0710340023552818;0.4644829988223591;82;3.368217662440512e-05;0;0.0;0.3365773648262711;0.0
第一步，找一个几十年前海外的小众歌曲，只要旋律。第二步，找一本新华字典。第三步，找一本如何查字典。第四步，听两首动次打次动次打次。第五步，搜索以下关键词江山帝王苍天戎马兄弟朋友女人酒第六步，把旋律加上鼓点和反派贝斯。第七步，一人我完成;一人我饮酒醉滑稽;0.7810327349691222
第一步，找一个几十年前海外的小众歌曲，只要旋律。第二步，找一本新华字典。第三步，找一本如何查字典。第四步，听两首动次打次动次打次。第五步，搜索以下关键词江山帝王苍天戎马兄弟朋友女人酒第六步，把旋律加上鼓点和反派贝斯。第七步，一人我完成;找一本如何查字典doge;-0.28128702804959715
第一步，找一个几十年前海外的小众歌曲，只要旋律。第二步，找一本新华字典。第三步，找一本如何查字典。第四步，听两首动次打次动次打次。第五步，搜索以下关键词江山帝王苍天戎马兄弟朋友女人酒第六步，把旋律加上鼓点和反派贝斯。第七步，一人我完成;是反拍（;-0.018941865483014464
第一步，找一个几十年前海外的小众歌曲，只要旋律。第二步，找一本新华字典。第三步，找一本如何查字典。第四步，听两首动次打次动次打次。第五步，搜索以下关键词江山帝王苍天戎马兄弟朋友女人酒第六步，把旋律加上鼓点和反派贝斯。第七步，一人我完成;国内盗国外曲子习惯了无语;0.7323541872525268
第一步，找一个几十年前海外的小众歌曲，只要旋律。第二步，找一本新华字典。第三步，找一本如何查字典。第四步，听两首动次打次动次打次。第五步，搜索以下关键词江山帝王苍天戎马兄弟朋友女人酒第六步，把旋律加上鼓点和反派贝斯。第七步，一人我完成;头像dfls狂喜;-0.46309933570871453
第一步，找一个几十年前海外的小众歌曲，只要旋律。第二步，找一本新华字典。第三步，找一本如何查字典。第四步，听两首动次打次动次打次。第五步，搜索以下关键词江山帝王苍天戎马兄弟朋友女人酒第六步，把旋律加上鼓点和反派贝斯。第七步，一人我完成;头像，打粉老师嘛脱单doge;0.010263299487068833
第一步，找一个几十年前海外的小众歌曲，只要旋律。第二步，找一本新华字典。第三步，找一本如何查字典。第四步，听两首动次打次动次打次。第五步，搜索以下关键词江山帝王苍天戎马兄弟朋友女人酒第六步，把旋律加上鼓点和反派贝斯。第七步，一人我完成;回复慕喻tasy那必须;-0.5001120021007444
-----;------;------;0.4900206367886229;0.7810327349691222;-0.5001120021007444;1.2811447370698665;0.35942763146506673;7;2.8753077606199494e-06;402;0.5275590551181102;0.40281899244318947;0.5275590551181102
省流：是AI做的;歌曲好听吗？藏狐;0.9524344404897753
省流：是AI做的;td;0.0
省流：是AI做的;月初，还有流量;-0.29088019366220697
省流：是AI做的;回复知安局得得得;-0.710443875536535
-----;------;------;0.611529966934283;0.9524344404897753;-0.710443875536535;1.6628783160263103;0.16856084198684484;16;6.57213202427417e-06;214;0.28083989501312334;0.3292004193382218;0.28083989501312334
突然想到两个问题，第一个，如果未来ai作曲发展的很好，达到了接近099的程度模仿人类，那么如何区分人作曲与ai作曲呢？如何防止有些人利用ai作曲做沽名钓誉的事呢？第二个，ai作曲可以大幅度提升效率，有资本家让程序员做出了十分优秀的ai作曲软件，一方面做出大量歌曲投放到市场上进行包装宣传造势，获得大数据再进一步进行收割，另一方面并要求凡用此软件做出的歌曲需标注本公司版权并收取部分所得收入，甚至全部版权。不过我还是相信ai永远无法模仿出人类的情感。;你提的问题很有意义啊支持;0.5138608016247248
突然想到两个问题，第一个，如果未来ai作曲发展的很好，达到了接近099的程度模仿人类，那么如何区分人作曲与ai作曲呢？如何防止有些人利用ai作曲做沽名钓誉的事呢？第二个，ai作曲可以大幅度提升效率，有资本家让程序员做出了十分优秀的ai作曲软件，一方面做出大量歌曲投放到市场上进行包装宣传造势，获得大数据再进一步进行收割，另一方面并要求凡用此软件做出的歌曲需标注本公司版权并收取部分所得收入，甚至全部版权。不过我还是相信ai永远无法模仿出人类的情感。;但我觉得好处是，更有个性实力的音乐家，会因此独立于大众AI音乐。如果资本家用软件获利，标清版权，也就意味着，人们知道哪些是原创，人们更容易知道哪些是真正独特先进的音乐。同时资本也会更加看上那些音乐家，但我感觉那些音乐家不会因此受限，因为AI需要新的音乐填充。但音乐行业中也必然会充斥着粗制滥造，为了创新而创新的音乐。;0.9999999811055573
