标题;帖子账号粉丝数;发布者;发布时间;弹幕数;点赞数;硬币数;收藏数;转发数;评论数;发布者是否经过认证;发布者是否为商业性质账号;用户名;评论内容;评论时间;评论点赞数;一级账号粉丝数;标记;评论者性别;评论者会员等级;评论者是否开通大会员;评论者是否经过认证
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;柚恩要加油;说实在这个限流真的np。;1573904612;35;10;0;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;纸灯Lantern;为什么会限流？;1573920435;1;10;1;男;6;2;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;柚恩要加油;回复灯笼武士因为东方不太能带来流量，b站商业化总要其他的吧。你看现在生活区这么火。小电视发愁;1573968954;9;10;1;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;一只快乐的雨梦;回复艾德露卡尔特哪有这么多歪理。。。压根没有限流;1589028132;3;10;1;保密;5;0;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;一只快乐的雨梦;回复艾德露卡尔特玩梗也别太过，带坏新人;1589028174;0;10;1;保密;5;0;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;柚恩要加油;回复帅气的老雨啊这，这都快6个月了呀，当时的确限流了呀。;1589042379;0;10;1;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;柚恩要加油;回复帅气的老雨现在东方倒是有回升趋势，但当时播放量相较其他up发的真的很少。你这时空警察让我有点难受。;1589042446;0;10;1;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;一只快乐的雨梦;回复艾德露卡尔特压根就没有，本就是东方人少了点;1589062293;0;10;1;保密;5;0;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;一只快乐的雨梦;回复艾德露卡尔特不是人少，反正限流这个事本来就是某些人自我安慰或者是玩个梗;1589062503;1;10;1;保密;5;0;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;一只快乐的雨梦;回复艾德露卡尔特你哪里看出我警察了，警察眼里都是警察？;1589062562;0;10;1;保密;5;0;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;柚恩要加油;回复帅气的老雨对不起，是我错了，是我在自我安慰，没有限流。如果非要拿6个月前的事情说是我觉得没必要。现在我肯定不会说什么限流东方但至少当时这个up是。OK;1589075677;2;10;1;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;一只快乐的雨梦;回复艾德露卡尔特真是有人让人火大（;1589102960;0;10;1;保密;5;0;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;DD虚零;这个zun好帅啊;1573911223;30;0;0;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;幻想乡的巫女博丽灵梦;吴ZUN;1575182354;0;0;1;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;一个倒三角;怎么说呢，AI们真是越来越轻车熟路了呀偷笑;1573872001;24;89;0;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;大谷的游戏创作小屋;滑稽下次试试请巴赫出山;1573872657;1;89;1;男;6;1;0
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;魔乃日霾;回复大谷的游戏创作小屋要不要试试让AI做LeaF风格的歌？再出一个儿童鞋垫滑稽;1573876010;11;89;1;男;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;無料瓜瓜;回复黑月Kuromoon精污别;1578846365;0;89;1;保密;6;2;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;沃姆多格恩;abletonlive做了一个更厉害的AI还会编曲;1573969990;13;117;0;男;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;大谷的游戏创作小屋;是哪个呢？我研究研究;1574675849;0;117;1;男;6;1;0
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;沃姆多格恩;回复大谷的游戏创作小屋有种东西叫百度没有的话还有谷歌;1574745928;1;117;1;男;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;大谷的游戏创作小屋;回复鸽子狗旺有道理。。。我搜搜去;1574746306;0;117;1;男;6;1;0
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;山雨飘渺;回复大谷的游戏创作小屋搜出来了吗？;1662625115;0;117;1;保密;3;0;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;Nonetitly月华;啊啊是芙兰的bgm，我死了;1574640301;9;1307;0;男;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;一定是名字的问题;不看了，感觉自己是个废人系列笑哭;1573877282;5;267;0;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;大谷的游戏创作小屋;支持其实学起来不难啦害羞馒馒来;1573885616;0;267;1;男;6;1;0
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;一定是名字的问题;回复大谷的游戏创作小屋音乐恐怕真的是要天赋呆;1573885948;0;267;1;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;GolDenSiR-Studio;0;1573926821;4;419;0;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;DuTou船长;吴zun草;1573890950;3;1527;0;女;6;2;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;Headquater;除了献上膝盖外，表示还想要封面的芙兰;1575278620;2;14;0;男;6;0;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;猫柠檬味面包;该死的好听;1573956629;2;2584;0;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;清木Kiyoki;ww喜欢肖邦最后那段;1573873697;2;26;0;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;lhwlhw90;比aiva那个ai强多了;1577808856;1;21;0;保密;5;2;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;汐时渡;我叒来了。;1574863051;1;37;0;男;5;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;hunimi_house;我去，悠啦，实在是来晚了;1663392620;1;37;1;保密;6;2;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;汐时渡;回复hunimihouse我去，胡麻;1663421300;1;37;1;男;5;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;魔乃日霾;回来啦;1573875861;1;71;0;男;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;海绵宝宝麦克儿;万恶之源蓝蓝路doge;1601386645;0;87;0;男;5;2;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;神楽坂白井;RNN做的吗？;1589364389;0;10;0;保密;6;2;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;amxkifir;和人比起来尚有差距，但我相信超越是迟早的事情;1588557061;0;17;0;保密;6;2;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;弗兰德尔-深红;啊我老婆的曲子，爱了;1576078716;0;19;0;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;阿尔法1222;话不多说，核爆;1575771366;0;11;0;男;5;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;YuriEberwein;哎好听啊;1574903255;0;6;0;保密;6;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;月詠凛季;普通的歌曲风格转变？;1574591341;0;140;0;保密;5;2;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;九木门;用的是什么软件，操作适不适合入门，可以的话我看一下能不能下载;1574262292;0;82;0;男;5;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;大谷的游戏创作小屋;FLStudio水果机，电音类很好上手的软件;1574286686;1;82;1;男;6;1;0
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;阿尔法1222;回复大谷的游戏创作小屋在哪里下呀UP用毛爷爷买还是其他的;1575771509;0;82;1;男;5;1;-1
【AI作曲】和人工智能一起写首东方同人！《A.I.OWEN就是它们吗？》【大谷纽约实验室】;170000;联合投稿;2019-11-16 10:30:09;57;599;211;406;69;53;音乐人大谷Spitzer，《漫展模拟器》制作人;0;比南蛮居天子;回复阿尔法1222华军软件园;1638035209;0;82;1;女;6;1;-1
【SoundRAW AI作曲软件教学】3分钟AI生成音乐，还可以同步播放电影微调曲子！;6475;联合投稿;2022-12-25 18:00:00;0;47;14;178;19;2;无;0;47318876225_bili;创作不易给你点赞;1674220543;1;17;0;保密;5;2;-1
【SoundRAW AI作曲软件教学】3分钟AI生成音乐，还可以同步播放电影微调曲子！;6475;联合投稿;2022-12-25 18:00:00;0;47;14;178;19;2;无;0;Batmanwholaughs;请问姐姐下载下来的音乐是什么格式呢，可不可以分轨什么的;1680769506;0;16;0;女;6;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;浣熊市革委会主任;第一步，找一个几十年前海外的小众歌曲，只要旋律。第二步，找一本新华字典。第三步，找一本如何查字典。第四步，听两首动次打次动次打次。第五步，搜索以下关键词江山帝王苍天戎马兄弟朋友女人酒第六步，把旋律加上鼓点和反派贝斯。第七步，一人我完成;1625566696;402;7;0;保密;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;但另;一人我饮酒醉滑稽;1625594474;0;7;1;保密;5;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;zippyか;找一本如何查字典doge;1625643537;0;7;1;保密;4;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;5uPeR3;是反拍（;1625649578;2;7;1;男;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;就離譜_;国内盗国外曲子习惯了无语;1625658546;3;7;1;保密;5;0;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;BANSI景明;头像dfls狂喜;1626030032;0;7;1;保密;4;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;昭宵礼喻;头像，打粉老师嘛脱单doge;1626174620;0;7;1;女;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;浣熊市革委会主任;回复慕喻tasy那必须;1627910264;0;7;1;保密;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;你们好我是张同学;省流：是AI做的;1625561849;214;16;0;保密;4;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;知安局;歌曲好听吗？藏狐;1625561916;0;16;1;保密;6;2;1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;C1L1;td;1625561960;0;16;1;保密;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;C1L1;月初，还有流量;1625561971;0;16;1;保密;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;EntangledCons;回复知安局得得得;1625562106;0;16;1;女;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;子夫_;突然想到两个问题，第一个，如果未来ai作曲发展的很好，达到了接近099的程度模仿人类，那么如何区分人作曲与ai作曲呢？如何防止有些人利用ai作曲做沽名钓誉的事呢？第二个，ai作曲可以大幅度提升效率，有资本家让程序员做出了十分优秀的ai作曲软件，一方面做出大量歌曲投放到市场上进行包装宣传造势，获得大数据再进一步进行收割，另一方面并要求凡用此软件做出的歌曲需标注本公司版权并收取部分所得收入，甚至全部版权。不过我还是相信ai永远无法模仿出人类的情感。;1625573915;189;32;0;男;6;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;知安局;你提的问题很有意义啊支持;1625574371;2;32;1;保密;6;2;1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;人间天使相麻堇;但我觉得好处是，更有个性实力的音乐家，会因此独立于大众AI音乐。如果资本家用软件获利，标清版权，也就意味着，人们知道哪些是原创，人们更容易知道哪些是真正独特先进的音乐。同时资本也会更加看上那些音乐家，但我感觉那些音乐家不会因此受限，因为AI需要新的音乐填充。但音乐行业中也必然会充斥着粗制滥造，为了创新而创新的音乐。;1625647239;4;32;1;男;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;美穗よぷしきがいしゃ;回复bili97267828456是的，印刷技术出现了，不代表不会有专门写字的人了。摄影技术出现了，不代表不会有专门绘画的人了。但是当技术革新到达一定高度时，曾经位于不可取代的重要地位的行业或多或少都会失去本身的牟利手段。渐渐由为大众工作的热点风口，变为为自己吟诵的孤僻艺术。就像书法，就像绘画。音乐最终也会走向这么一条路。当普通民众可以随时随地记录自己的情绪，就像拿手机拍照一样简单时，以编曲混音为专职工作的音乐人终会大批失业，或分化为“AI音乐师”为新技术服务，或另寻职业。能留下的，要么是小众的“印象派”“现代主义”音乐家，要么是固执地想与AI一教高下依靠着人类已不多的自尊心创作“流行乐”的“民科”“民间书法家”。;1625728095;2;32;1;保密;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;北京联通官方账号;感觉我的音乐梦想有希望了;1625562299;120;22772;0;保密;5;2;1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;一定会等花开;在？抽个客服？;1625563048;5;22772;1;保密;6;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;北京联通官方账号;回复阿巴阿巴阿巴吧巴现在客服比话费都受欢迎了调皮;1625618797;4;22772;1;保密;5;2;1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;沐雪寒烟;可怜的官方号穷的连个头像都没有微笑;1625738824;0;22772;1;男;6;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;宇宙2年级;我怀疑这个视频是AI作的，并不是up作的doge;1625565502;56;9;0;保密;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;超jqc;我怀疑这条评论是AI发的doge;1625747016;2;9;1;保密;4;0;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;拍拍贷官方;这有什么稀奇，五音不全的人还能当歌手呢doge;1625636450;46;18437;0;保密;5;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;RedSwan_红顶天鸽;打破惨案;1626596059;0;18437;1;女;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;86128747633_bili;用al模拟赛雷我就可以天天听赛雷唱歌了doge;1625562145;32;1;0;保密;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;知安局;那我来和赛雷联动下藏狐;1625562315;1;1;1;保密;6;2;1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;86128747633_bili;回复知安局有技术就是棒doge;1625563164;0;1;1;保密;5;1;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;淮烟君;赛雷给心心我的赛雷嘟嘟嘟嘟;1625572849;0;1;1;保密;6;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;司墨尧smile;那么问题来了，AI作曲能自己加快板吗doge;1625630449;22;2434522;0;女;6;2;0
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;历史小小夏;捕捉;1625645398;0;2434522;1;男;6;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;飞奔的蜗犇;严格意义上不算是创作。;1625575980;21;4;0;保密;5;0;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;知安局;展开说说;1625576652;2;4;1;保密;6;2;1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;飞奔的蜗犇;回复知安局本身是想用音乐来表达你的情感，音乐这个媒介却非你创作怎么说呢，我从事的工作方面打个比方。这其间的差别要比电脑手绘和真正的油画创作的差别还要大的多。但如果从宽泛的角度来讲，先解决从无到有的问题的话，也勉强算。;1625579698;8;4;1;保密;5;0;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;燃烧殆尽症候群_;回复飞奔的蜗犇AI作曲对标的应该是AI自动上色线稿生成器，而不是对标板绘。;1625731699;0;4;1;保密;5;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;飞奔的蜗犇;回复Ayumiyou差别：电脑手绘虽然是我自己创作的“画”，但和用手在纸上画出的油画相比，前者严格意义上都不能算真正的画。这两者的对应着你用AI“创作”的曲（在这个过程中你人都不是主导者）这样讲你能明白这之间的巨大差别了吗？希望你能拓宽你的知识的宽度;1625739190;0;4;1;保密;5;0;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;十沙鱼鱼;回复飞奔的蜗犇油画板绘和ai生成本身就不是递进关系明明是你的例子举的不对;1626074494;0;4;1;保密;6;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;Cedriccccc_;不懂就问，为什么视频的配音和老阴唱歌的时候好像不是一个人思考;1625564163;20;45;0;男;5;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;知安局;你再品藏狐;1625564420;0;45;1;保密;6;2;1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;Cedriccccc_;回复知安局懂了，视频也是AI配出来的魅力男嗓;1625564926;4;45;1;男;5;2;-1
五音不全也可以创作出一首歌？！;0;联合投稿;2021-07-06 16:52:22;202;2049;110;260;77;66;阿里巴巴集团安全部;0;三只光鸢;大哥可以给个AI作曲平台不咯;1625564788;14;20;0;保密;5;1;-1
